Primary_ID,Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options
1022,29/08/14 10:06,30,Female,United States,GA,No,Yes,Yes,Sometimes,500-1000,No,No,Yes,Yes
1023,29/08/14 10:12,32,m,United States,TN,No,No,No,Never,Jun-25,No,Yes,Yes,Yes
1024,29/08/14 10:13,32,Male,United Kingdom,NA,No,No,No,NA,Jun-25,No,Yes,No,No
1025,29/08/14 10:13,37,Male,United States,IN,No,Yes,No,Sometimes,26-100,Yes,Yes,Don't know,No
1026,29/08/14 10:16,42,M,United States,CA,No,Yes,Yes,Sometimes,Jun-25,Yes,Yes,Don't know,No
1027,29/08/14 10:27,25,female,United States,OR,No,No,No,Never,More than 1000,No,Yes,Yes,Yes
1028,29/08/14 10:30,19,Male,United States,IN,No,No,No,Sometimes,1-May,No,Yes,Don't know,Not sure
1029,29/08/14 10:32,40,female,United States,GA,No,Yes,No,Never,100-500,Yes,Yes,Yes,Yes
1030,29/08/14 10:33,34,Male,United States,IN,No,No,No,NA,More than 1000,No,No,Yes,Not sure
1031,29/08/14 10:38,26,Male,United States,MN,No,Yes,No,NA,Jun-25,No,Yes,Don't know,Not sure
1032,29/08/14 10:38,31,Male,United States,MN,No,Yes,Yes,Rarely,Jun-25,No,Yes,Don't know,Not sure
1033,29/08/14 10:55,40,Male,United States,NC,No,Yes,No,Sometimes,More than 1000,Yes,No,Yes,Not sure
1034,29/08/14 10:59,31,Female,United States,FL,No,Yes,Yes,Often,26-100,No,Yes,No,No
1035,29/08/14 11:01,36,M,United States,MN,No,No,No,Never,100-500,No,No,Don't know,No
1036,29/08/14 11:02,35,Male,Canada,NA,No,Yes,No,Sometimes,Jun-25,Yes,Yes,No,Yes
1037,29/08/14 11:04,26,male,Australia,NA,No,Yes,Yes,Sometimes,26-100,Yes,Yes,No,No
1038,29/08/14 11:05,44,m,United States,MO,No,No,No,NA,More than 1000,Yes,No,Don't know,No
1039,29/08/14 11:11,34,Female,United States,CA,No,No,No,Sometimes,1-May,No,Yes,No,Not sure
1040,29/08/14 11:12,35,Male,United States,OR,No,No,No,NA,Jun-25,Yes,Yes,No,No
1041,29/08/14 11:19,28,female,United States,OH,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Don't know,No
1042,29/08/14 11:20,33,Male,United States,NY,No,No,No,NA,Jun-25,Yes,Yes,Yes,No
1043,29/08/14 11:20,40,M,United States,WI,No,Yes,Yes,Sometimes,More than 1000,Yes,Yes,Yes,Yes
1044,29/08/14 11:20,26,Male,United States,WA,No,No,Yes,Sometimes,Jun-25,No,Yes,Yes,Yes
1045,29/08/14 11:22,29,f,United Kingdom,NA,No,No,Yes,Often,More than 1000,No,No,Yes,Yes
1046,29/08/14 11:23,26,Female,Canada,NA,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Not sure
1047,29/08/14 11:24,33,Malr,Italy,NA,No,Yes,Yes,Sometimes,Jun-25,No,Yes,No,Not sure
1048,29/08/14 11:25,28,Male,Brazil,NA,No,Yes,No,Sometimes,100-500,No,Yes,No,No
1049,29/08/14 11:27,41,Male,United States,IL,Yes,No,Yes,Often,1-May,Yes,No,No,Yes
1050,29/08/14 11:32,39,Male,United Kingdom,NA,Yes,Yes,Yes,Sometimes,1-May,Yes,Yes,No,Yes
1051,29/08/14 11:32,26,female,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes
1052,29/08/14 11:33,23,Female,United States,IL,No,Yes,No,Sometimes,26-100,No,No,No,No
1053,29/08/14 11:34,35,Male,Switzerland,NA,No,Yes,Yes,Often,More than 1000,No,Yes,Don't know,Not sure
1054,29/08/14 11:36,36,Male,United States,FL,No,No,No,Never,1-May,Yes,Yes,Don't know,Not sure
1055,29/08/14 11:39,42,M,United States,TN,No,No,No,Rarely,More than 1000,No,No,Don't know,No
1056,29/08/14 11:40,39,Male,United States,WA,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Yes
1057,29/08/14 11:43,27,Male,United States,CA,No,No,No,Never,Jun-25,No,Yes,Don't know,No
1058,29/08/14 11:44,33,male,United States,FL,Yes,No,No,Never,Jun-25,Yes,Yes,Don't know,No
1059,29/08/14 11:46,31,Male ,Canada,NA,No,Yes,Yes,Often,More than 1000,No,Yes,Yes,Not sure
1060,29/08/14 11:53,28,Female,United States,OR,No,No,Yes,Rarely,Jun-25,No,Yes,Yes,Yes
1061,29/08/14 11:54,29,Female,United States,NJ,No,No,Yes,Often,More than 1000,Yes,No,Yes,No
1062,29/08/14 11:56,27,Male,United States,CA,No,No,Yes,Sometimes,100-500,No,Yes,Don't know,Not sure
1063,29/08/14 12:00,44,M,United States,FL,Yes,No,No,Never,1-May,Yes,Yes,Don't know,No
1064,29/08/14 12:08,25,Male,United States,UT,No,No,Yes,Often,Jun-25,Yes,Yes,Don't know,No
1065,29/08/14 12:15,24,male,Germany,NA,No,Yes,Yes,Sometimes,Jun-25,No,Yes,No,No
1066,29/08/14 12:20,25,Male,South Africa,NA,No,Yes,Yes,Often,Jun-25,No,No,Don't know,No
1067,29/08/14 12:26,34,M,United States,NJ,No,No,No,Never,Jun-25,Yes,Yes,Yes,Not sure
1068,29/08/14 12:27,26,Male,United States,PA,No,No,No,Never,More than 1000,No,No,Yes,Yes
1069,29/08/14 12:45,48,Male,United States,IN,No,No,No,Never,26-100,No,No,Yes,Yes
1070,29/08/14 12:48,34,Male,Greece,NA,No,No,No,NA,26-100,Yes,Yes,No,No
1071,29/08/14 12:54,39,Female,United States,OH,No,No,Yes,Sometimes,Jun-25,Yes,Yes,No,No
1072,29/08/14 13:17,43,Male,United States,OH,No,No,No,Sometimes,More than 1000,Yes,Yes,Yes,Not sure
1073,29/08/14 13:23,41,M,United States,IL,No,No,No,Rarely,More than 1000,No,Yes,Yes,Yes
1074,29/08/14 13:58,25,Male,United States,IN,No,No,No,Never,More than 1000,No,No,Don't know,No
1075,29/08/14 14:04,31,m,United States,CA,No,No,Yes,Sometimes,100-500,No,Yes,Yes,Yes
1076,29/08/14 14:09,40,Male,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes
1077,29/08/14 14:31,43,Male,United States,VA,Yes,Yes,Yes,Sometimes,1-May,Yes,Yes,Yes,Not sure
1078,29/08/14 14:51,27,Female,United States,WA,No,Yes,Yes,Often,More than 1000,No,Yes,Yes,Yes
1079,29/08/14 14:59,37,female,United States,NJ,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,Yes
1080,29/08/14 15:10,32,male,Netherlands,NA,Yes,No,Yes,Sometimes,1-May,No,Yes,No,No
1081,29/08/14 15:59,25,Male,United States,UT,No,Yes,Yes,Often,1-May,No,Yes,No,Yes
1082,29/08/14 16:07,29,Male,Netherlands,NA,No,Yes,Yes,Often,1-May,No,Yes,Don't know,Not sure
1083,29/08/14 16:17,30,Female,United States,TN,No,Yes,Yes,Often,More than 1000,No,No,Yes,No
1084,29/08/14 16:21,34,female,Canada,NA,No,Yes,Yes,Often,26-100,No,No,Don't know,No
1085,29/08/14 16:30,32,male,United Kingdom,NA,No,Yes,Yes,Sometimes,1-May,No,No,Yes,Yes
1086,29/08/14 16:50,37,male,Germany,NA,No,No,No,NA,Jun-25,No,Yes,Don't know,No
1087,29/08/14 16:51,41,male,Germany,NA,No,No,Yes,Sometimes,More than 1000,No,Yes,Don't know,No
1088,29/08/14 16:56,38,male,United States,IN,No,Yes,No,Never,More than 1000,No,No,Yes,Not sure
1089,29/08/14 17:04,32,Male,United States,IN,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes
1090,29/08/14 17:04,28,Female,United States,CA,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes
1091,29/08/14 17:26,11,male,United States,OH,Yes,No,No,Never,1-May,Yes,Yes,No,Yes
1092,29/08/14 17:32,43,male,United States,TX,No,Yes,No,Never,100-500,No,No,Yes,Yes
1093,29/08/14 17:35,32,Male,United States,TN,No,Yes,Yes,Often,100-500,No,Yes,No,Yes
1094,29/08/14 17:54,25,M,United States,WA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes
1095,29/08/14 18:33,37,Male,United States,UT,No,No,Yes,Sometimes,100-500,No,Yes,Yes,No
1096,29/08/14 18:39,36,male,United States,AL,Yes,No,Yes,Sometimes,1-May,No,No,No,Yes
1097,29/08/14 19:32,24,Male,United States,WI,No,Yes,Yes,Rarely,Jun-25,Yes,Yes,Don't know,No
1098,29/08/14 19:34,40,male,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Not sure
1099,29/08/14 20:53,29,Male,United States,WI,No,No,No,NA,More than 1000,No,No,Don't know,Not sure
1100,29/08/14 20:53,43,Male,United States,NY,No,No,No,Never,500-1000,No,Yes,Don't know,No
1101,29/08/14 21:26,29,Male,United States,NY,No,No,No,NA,Jun-25,Yes,Yes,Yes,Not sure
1102,29/08/14 21:28,26,Male,United States,OH,No,Yes,No,Sometimes,100-500,No,Yes,Don't know,Not sure
1103,29/08/14 21:40,33,Female,Canada,NA,Yes,Yes,Yes,Often,1-May,Yes,Yes,No,Yes
1104,29/08/14 22:08,35,Female,United States,WA,No,Yes,No,Sometimes,Jun-25,Yes,Yes,Don't know,No
1105,29/08/14 23:51,45,M,United States,CA,No,No,No,Never,Jun-25,Yes,Yes,Yes,No
1106,30/08/14 0:09,25,Male,United States,SC,No,No,Yes,Rarely,Jun-25,Yes,Yes,No,Yes
1107,30/08/14 3:55,50,male,France,NA,Yes,No,Yes,Sometimes,26-100,Yes,Yes,No,No
1108,30/08/14 5:05,26,male,Australia,NA,No,Yes,Yes,Rarely,26-100,No,Yes,No,No
1109,30/08/14 5:47,33,female,United States,CA,No,No,Yes,Often,More than 1000,No,Yes,Yes,Yes
1110,30/08/14 6:48,30,Male,India,NA,No,No,No,Often,Jun-25,No,Yes,No,No
1111,30/08/14 7:31,33,male,Croatia,NA,No,Yes,Yes,Sometimes,Jun-25,Yes,Yes,Yes,Yes
1112,30/08/14 11:48,29,M,France,NA,No,No,Yes,Often,Jun-25,No,Yes,Yes,No
1113,30/08/14 12:35,37,male,Germany,NA,No,No,No,NA,Jun-25,Yes,Yes,No,Not sure
1114,30/08/14 13:23,25,Male,United States,MN,No,Yes,Yes,Sometimes,1-May,Yes,Yes,Don't know,No
1115,30/08/14 13:48,40,m,United States,WA,No,No,No,NA,More than 1000,No,No,Yes,Not sure
1116,30/08/14 13:55,24,Male,Canada,NA,No,No,No,Sometimes,26-100,No,Yes,Yes,Yes
1117,30/08/14 14:00,40,Male,United Kingdom,NA,No,No,Yes,Never,100-500,No,Yes,Don't know,Not sure
1118,30/08/14 15:57,46,Male,United States,PA,No,Yes,Yes,Sometimes,Jun-25,No,Yes,Don't know,Yes
1119,30/08/14 16:13,38,Male,United States,NY,No,Yes,Yes,Rarely,More than 1000,No,No,Yes,Yes
1120,30/08/14 16:38,34,Male,United States,VT,No,No,No,Never,1-May,Yes,Yes,No,Yes
1121,30/08/14 18:29,32,Male,United Kingdom,NA,Yes,No,Yes,Rarely,1-May,No,Yes,No,Yes
1122,30/08/14 19:35,44,Male,United Kingdom,NA,No,No,Yes,Sometimes,More than 1000,No,No,No,No
1123,30/08/14 19:56,33,Female,United Kingdom,NA,No,No,Yes,Never,100-500,No,Yes,Don't know,Not sure
1124,30/08/14 20:12,45,female,United States,MI,No,No,Yes,Rarely,26-100,No,No,Don't know,No
1125,30/08/14 20:19,35,Male,United States,NY,No,No,No,NA,Jun-25,No,Yes,Don't know,Not sure
1126,30/08/14 20:43,26,Male,Germany,NA,Yes,Yes,Yes,Often,1-May,No,Yes,No,No
1127,30/08/14 20:46,20,female,United States,NY,No,No,Yes,Sometimes,26-100,Yes,Yes,Don't know,Not sure
1128,30/08/14 20:55,-1,p,United States,AL,Yes,Yes,Yes,Often,1-May,Yes,Yes,Yes,Yes
1129,31/08/14 4:31,37,Male,Netherlands,NA,No,Yes,No,Sometimes,Jun-25,No,Yes,No,No
1130,31/08/14 9:19,28,male,United States,MI,No,No,No,NA,More than 1000,No,No,Yes,No
1131,31/08/14 15:03,42,F,United States,WA,No,Yes,Yes,Sometimes,26-100,No,No,Yes,Yes
1132,31/08/14 15:23,32,male,United Kingdom,NA,No,No,No,NA,26-100,No,Yes,No,No
1133,31/08/14 16:48,36,F,United States,TN,No,Yes,Yes,Rarely,More than 1000,Yes,Yes,Yes,Yes
1134,31/08/14 22:11,27,M,New Zealand,NA,No,No,No,Rarely,26-100,No,Yes,No,Yes
1135,31/08/14 22:16,27,M,New Zealand,NA,No,No,No,Rarely,26-100,No,Yes,No,Yes
1136,1/09/14 4:28,27,Male,United Kingdom,NA,No,No,Yes,Sometimes,More than 1000,No,No,No,No
1137,1/09/14 6:52,25,Male,United Kingdom,NA,No,Yes,Yes,Sometimes,26-100,Yes,Yes,No,No
1138,1/09/14 6:53,41,M,United Kingdom,NA,No,Yes,No,NA,Jun-25,No,Yes,No,No
1139,1/09/14 8:19,23,Male,Germany,NA,No,Yes,Yes,Sometimes,Jun-25,No,Yes,Don't know,Not sure
1140,1/09/14 8:23,21,Male,United Kingdom,NA,No,No,Yes,Sometimes,More than 1000,No,No,Don't know,No
1141,1/09/14 9:12,26,Male,Moldova,NA,No,No,Yes,Often,26-100,No,Yes,No,Yes
1142,1/09/14 9:15,29,Male,Sweden,NA,No,No,No,Rarely,More than 1000,No,Yes,Don't know,Not sure
1143,1/09/14 10:06,28,male,Belgium,NA,No,No,No,Sometimes,More than 1000,No,No,No,No
1144,1/09/14 10:40,27,female,United Kingdom,NA,No,Yes,No,NA,More than 1000,No,No,No,Yes
1145,1/09/14 12:00,23,Male,Israel,NA,No,No,No,Never,More than 1000,No,No,No,Yes
1146,1/09/14 12:45,26,F,United States,NY,No,Yes,No,Sometimes,26-100,Yes,Yes,Don't know,No
1147,1/09/14 17:59,38,Male,United Kingdom,NA,No,Yes,Yes,Sometimes,1-May,No,Yes,No,Not sure
1148,1/09/14 21:03,39,M,United Kingdom,NA,No,Yes,Yes,Sometimes,More than 1000,No,No,No,No
1149,1/09/14 21:34,35,M,United States,IN,No,Yes,Yes,Often,More than 1000,No,No,Yes,Yes
1150,1/09/14 22:58,32,male,United States,NC,No,No,No,Rarely,Jun-25,No,Yes,Yes,Not sure
1151,2/09/14 3:13,32,Male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes
1152,2/09/14 4:00,26,Male,United Kingdom,NA,No,No,No,Never,Jun-25,No,Yes,No,No
1153,2/09/14 8:00,38,Male,Canada,NA,No,Yes,Yes,Rarely,100-500,No,Yes,Don't know,Not sure
1154,2/09/14 8:24,34,Female,United Kingdom,NA,No,Yes,No,Rarely,26-100,No,No,Yes,Yes
1155,2/09/14 9:57,39,Male,United States,TN,No,Yes,Yes,Often,26-100,No,No,Don't know,Not sure
1156,2/09/14 13:18,32,male,Canada,NA,Yes,No,No,Never,Jun-25,Yes,Yes,Don't know,Not sure
1157,2/09/14 17:04,37,Male,Netherlands,NA,Yes,No,No,Never,1-May,Yes,Yes,Don't know,Not sure
1158,2/09/14 20:23,31,male,United Kingdom,NA,No,Yes,Yes,Never,Jun-25,No,Yes,Don't know,Not sure
1159,2/09/14 20:57,30,m,United States,MN,No,Yes,Yes,Rarely,Jun-25,No,Yes,No,Yes
1160,3/09/14 1:32,51,M,Singapore,NA,No,No,No,Never,More than 1000,Yes,Yes,Don't know,No
1161,3/09/14 13:09,29,M,United States,NC,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes
1162,4/09/14 6:23,31,Male,United Kingdom,NA,No,No,No,Never,100-500,No,Yes,Yes,No
1163,4/09/14 8:35,31,Male,India,NA,No,No,No,NA,26-100,No,Yes,Don't know,Not sure
1164,4/09/14 17:38,26,Male,United States,TX,No,Yes,Yes,Sometimes,Jun-25,Yes,Yes,Don't know,No
1165,4/09/14 23:42,46,Female,United States,CA,No,No,Yes,Often,100-500,Yes,No,Yes,Yes
1166,5/09/14 14:15,32,Male,United States,CA,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,No
1167,5/09/14 14:19,29,Male,United States,IL,No,Yes,Yes,Sometimes,26-100,No,No,Yes,Yes
1168,8/09/14 0:52,34,male,Poland,NA,No,No,No,Never,More than 1000,Yes,Yes,Don't know,Not sure
1169,8/09/14 16:46,26,Male,Colombia,NA,No,No,No,Often,Jun-25,No,Yes,No,No
1170,8/09/14 21:30,32,Female,United States,PA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes
1171,9/09/14 13:49,29,Male,United States,IL,No,No,No,NA,More than 1000,No,Yes,Don't know,Not sure
1172,11/09/14 17:00,30,Male,United States,IL,No,No,No,NA,More than 1000,No,No,Yes,No
1173,12/09/14 19:18,40,F,United States,MN,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes
1174,13/09/14 7:52,23,Male,United Kingdom,NA,No,No,Yes,Sometimes,1-May,No,Yes,No,No
1175,14/09/14 9:04,20,Male,Georgia,NA,No,No,No,Rarely,26-100,No,No,No,No
1176,14/09/14 20:50,38,male,United States,NY,No,Yes,No,NA,Jun-25,No,Yes,Don't know,No
1177,20/09/14 13:51,26,Female,United States,MI,No,Yes,Yes,Rarely,100-500,No,Yes,Yes,No
1178,23/09/14 20:05,29,Male,United States,OH,No,No,No,Never,26-100,No,Yes,No,No
1179,26/09/14 8:45,40,m,China,NA,Yes,No,No,Sometimes,1-May,Yes,Yes,No,Yes
1180,26/09/14 10:05,25,female,Bulgaria,UT,No,No,Yes,Sometimes,26-100,Yes,Yes,No,No
1181,26/09/14 21:25,32,Woman,United States,NY,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes
1182,30/09/14 9:19,38,male,United States,CA,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes
1183,2/10/14 21:25,72,Female,United States,IN,No,Yes,Yes,Never,500-1000,Yes,No,Yes,Not sure
1184,5/10/14 21:16,35,female,United States,IN,No,Yes,Yes,Sometimes,1-May,Yes,Yes,No,No
1185,9/10/14 11:14,28,F,United States,VA,No,No,Yes,Often,Jun-25,No,Yes,No,Yes
1186,5/11/14 10:08,27,femail,United States,OK,No,No,No,Never,100-500,No,No,Don't know,Not sure
1187,6/11/14 11:24,56,female,United States,OR,Yes,No,No,Rarely,1-May,Yes,Yes,Don't know,Not sure
1188,16/11/14 8:42,38,Male,United States,AL,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,No
1189,1/12/14 9:58,31,Female,Belgium,NA,No,No,No,NA,26-100,No,Yes,Don't know,Not sure
1190,15/12/14 0:43,40,Male,United States,AL,No,Yes,Yes,Sometimes,Jun-25,No,Yes,Yes,Yes
1191,3/01/15 3:38,44,M,United States,OH,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes
1192,21/02/15 4:16,34,Male,Canada,NA,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,Not sure
1193,21/02/15 4:16,37,Male,United Kingdom,NA,No,No,No,Never,26-100,Yes,Yes,Don't know,No
1194,21/02/15 4:18,38,male,Italy,NA,No,No,No,Never,26-100,No,Yes,Don't know,Not sure
1195,21/02/15 4:19,27,male,Germany,NA,No,No,No,NA,26-100,No,Yes,Don't know,Not sure
1196,21/02/15 4:23,34,female,Ireland,NA,No,No,Yes,Sometimes,500-1000,No,No,Yes,Yes
1197,21/02/15 4:32,35,Female,Ireland,NA,No,No,No,Rarely,1-May,No,Yes,Don't know,No
1198,21/02/15 4:34,34,male,Ireland,NA,No,No,Yes,Often,Jun-25,No,Yes,No,No
1199,21/02/15 4:41,32,Male,United States,TX,No,No,Yes,Often,26-100,Yes,Yes,Yes,Not sure
1200,21/02/15 4:51,25,male,Ireland,NA,No,No,No,NA,100-500,No,Yes,Don't know,Not sure
1201,21/02/15 4:55,28,Male,Australia,NA,No,No,Yes,Often,100-500,Yes,Yes,No,Yes
1202,21/02/15 5:11,28,Female,United States,TX,No,No,Yes,Rarely,Jun-25,No,Yes,Yes,No
1203,21/02/15 5:34,31,Male,Brazil,NA,Yes,No,Yes,NA,1-May,No,Yes,No,Yes
1204,21/02/15 5:55,24,Male,United Kingdom,NA,No,No,No,NA,100-500,No,Yes,Don't know,Not sure
1205,21/02/15 5:55,34,Male,Ireland,NA,No,Yes,Yes,Never,1-May,Yes,Yes,No,No
1206,21/02/15 6:06,32,male,Ireland,NA,No,No,Yes,Sometimes,Jun-25,No,Yes,No,No
1207,21/02/15 6:19,34,Male,United Kingdom,NA,No,Yes,No,Often,26-100,Yes,No,Don't know,Not sure
1208,21/02/15 8:21,23,Male,United States,TX,No,No,Yes,Sometimes,1-May,No,Yes,No,Yes
1209,21/02/15 8:54,33,Male,Czech Republic,NA,No,Yes,No,Often,100-500,No,Yes,No,Yes
1210,21/02/15 8:56,29,male,Singapore,NA,No,Yes,Yes,Sometimes,26-100,No,Yes,Don't know,Not sure
1211,21/02/15 9:10,24,male,Ireland,NA,No,Yes,No,NA,1-May,No,Yes,No,No
1212,21/02/15 9:16,45,male,Ireland,NA,No,No,No,Never,More than 1000,Yes,Yes,Don't know,Not sure
1213,21/02/15 9:18,34,Female,United Kingdom,NA,No,No,Yes,Sometimes,More than 1000,No,No,No,Yes
1214,21/02/15 9:19,31,Male,Philippines,NA,No,No,No,Sometimes,More than 1000,No,Yes,Don't know,No
1215,21/02/15 9:22,33,Male,United States,FL,No,No,Yes,Often,26-100,Yes,Yes,Yes,Yes
1216,21/02/15 9:29,28,male,Netherlands,NA,No,No,No,NA,Jun-25,No,Yes,No,Not sure
1217,21/02/15 9:30,27,Male,United Kingdom,NA,No,No,No,Rarely,More than 1000,Yes,No,Don't know,Not sure
1218,21/02/15 9:30,42,male,Ireland,NA,No,No,No,Never,26-100,No,Yes,No,Yes
1219,21/02/15 9:33,28,male,Netherlands,NA,No,No,No,NA,Jun-25,No,Yes,No,Not sure
1220,21/02/15 9:48,38,Male,United States,TX,No,No,Yes,Sometimes,More than 1000,Yes,Yes,Yes,No
1221,21/02/15 10:00,46,Male,United States,CA,No,Yes,Yes,Often,26-100,No,Yes,Don't know,No
1222,21/02/15 10:45,46,male,United States,MD,No,Yes,Yes,Sometimes,100-500,Yes,Yes,Don't know,Not sure
1223,21/02/15 11:48,41,female,Netherlands,NA,Yes,No,Yes,Rarely,1-May,Yes,Yes,Don't know,Yes
1224,21/02/15 11:55,23,Male ,United Kingdom,NA,No,No,No,Never,26-100,No,Yes,Don't know,No
1225,21/02/15 13:19,24,male,Ireland,NA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes
1226,21/02/15 15:28,23,female,Ireland,NA,No,No,Yes,Rarely,26-100,No,Yes,No,Yes
1227,21/02/15 17:19,39,Male,Netherlands,NA,No,No,No,NA,More than 1000,No,No,Yes,Not sure
1228,21/02/15 18:54,32,Female,Ireland,NA,No,Yes,No,Never,More than 1000,No,Yes,Yes,Yes
1229,21/02/15 18:59,25,Male,United States,MN,No,Yes,Yes,Sometimes,26-100,No,Yes,Don't know,Yes
1230,22/02/15 2:40,39,Male,Greece,NA,No,No,No,NA,Jun-25,Yes,Yes,No,No
1231,24/02/15 8:54,23,Female,United Kingdom,NA,No,Yes,Yes,Sometimes,Jun-25,No,Yes,No,Yes
1232,24/02/15 8:58,24,Cis Man,United Kingdom,NA,Yes,No,Yes,Sometimes,Jun-25,Yes,Yes,No,No
1233,24/02/15 9:00,25,Male,United Kingdom,NA,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes
1234,24/02/15 9:13,23,Male,United Kingdom,NA,No,No,Yes,Rarely,Jun-25,No,Yes,No,Yes
1235,24/02/15 9:15,24,"ostensibly male, unsure what that really means",United Kingdom,NA,No,No,Yes,Sometimes,Jun-25,No,No,Don't know,No
1236,24/02/15 9:18,23,Male,Canada,NA,No,No,Yes,Often,26-100,No,Yes,Yes,Yes
1237,24/02/15 10:32,60,Male,United States,CA,No,No,Yes,Often,More than 1000,Yes,Yes,Don't know,No
1238,26/02/15 5:44,28,male,Ireland,NA,No,No,No,Sometimes,26-100,No,Yes,No,Yes
1239,2/04/15 15:47,28,Male,United States,TN,No,Yes,Yes,Often,More than 1000,No,No,Yes,Yes
1240,4/04/15 11:22,30,male,Netherlands,NA,No,No,No,Sometimes,500-1000,No,Yes,Don't know,No
1241,6/04/15 14:58,31,male,Germany,NA,No,Yes,Yes,Sometimes,100-500,No,Yes,Don't know,No
1242,11/04/15 14:35,31,Male,Poland,NA,Yes,No,Yes,Often,Jun-25,Yes,Yes,No,No
1243,23/04/15 14:03,28,Male,Ireland,NA,No,No,Yes,Rarely,26-100,No,Yes,Don't know,No
1244,5/05/15 14:22,43,f,United States,FL,No,Yes,Yes,Rarely,More than 1000,Yes,Yes,Yes,Yes
1245,5/05/15 15:16,32,female,United Kingdom,NA,No,No,No,NA,More than 1000,No,No,No,No
1246,6/05/15 10:14,22,Male,Australia,NA,No,Yes,Yes,Often,100-500,No,No,Yes,Yes
1247,6/05/15 16:55,32,Male,United States,OR,No,No,No,Never,100-500,No,Yes,Yes,Not sure
1248,7/05/15 10:08,36,male,Finland,NA,No,No,Yes,Often,Jun-25,No,Yes,No,No
1249,25/06/15 12:24,41,Female,United States,WA,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No
1250,22/07/15 18:57,30,M,United States,CA,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes
1251,27/07/15 23:25,30,Male,United States,CA,Yes,Yes,Yes,Often,26-100,No,Yes,Yes,Not sure
1252,17/08/15 9:38,36,Male,South Africa,NA,No,Yes,Yes,Often,100-500,No,No,No,Yes
1253,20/08/15 16:52,29,male,United States,NC,No,Yes,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes
1254,25/08/15 19:59,36,Male,United States,UT,No,Yes,No,Rarely,More than 1000,No,No,Don't know,No
1255,12/09/15 11:17,26,male,United Kingdom,NA,No,No,Yes,NA,26-100,No,Yes,No,No
1256,26/09/15 1:07,32,Male,United States,IL,No,Yes,Yes,Often,26-100,Yes,Yes,Yes,Yes
1257,7/11/15 12:36,34,male,United States,CA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes
1258,30/11/15 21:25,46,f,United States,NC,No,No,No,NA,100-500,Yes,Yes,No,Yes
1259,1/02/16 23:04,25,Male,United States,IL,No,Yes,Yes,Sometimes,26-100,No,No,Yes,Yes
